x	y	Fixo	Timestamp
107.866918	48.865267	false	2019-02-07 13:02:09.494
98.414629	51.426898	true	2019-02-07 13:02:09.505
532.724028	107.09067	false	2019-02-07 13:02:09.515
573.480906	111.300057	true	2019-02-07 13:02:09.529
988.356475	183.098157	false	2019-02-07 13:02:09.561
1255.789778	236.589149	false	2019-02-07 13:02:09.571
1359.919836	256.596221	false	2019-02-07 13:02:09.583
1492.605989	278.02352	false	2019-02-07 13:02:09.595
1542.119348	272.045316	true	2019-02-07 13:02:09.605
1624.128166	285.376004	false	2019-02-07 13:02:09.616
1629.088467	284.436909	true	2019-02-07 13:02:09.629
1673.738265	257.6025	false	2019-02-07 13:02:09.639
1678.881957	255.099892	true	2019-02-07 13:02:09.650
1681.727529	254.203237	true	2019-02-07 13:02:09.662
1684.361997	252.816984	true	2019-02-07 13:02:09.672
1686.097404	252.446035	true	2019-02-07 13:02:09.687
1691.149682	250.991766	true	2019-02-07 13:02:09.697
1695.468495	250.014212	true	2019-02-07 13:02:09.707
1700.968875	251.085816	true	2019-02-07 13:02:09.718
1701.90393	251.872892	true	2019-02-07 13:02:09.730
1722.090864	239.386222	false	2019-02-07 13:02:09.740
1728.296397	234.496422	true	2019-02-07 13:02:09.751
1738.068789	230.9503	true	2019-02-07 13:02:09.763
1740.828099	230.137084	true	2019-02-07 13:02:09.773
1740.145284	231.708482	true	2019-02-07 13:02:09.784
1734.095954	237.100239	true	2019-02-07 13:02:09.796
1734.092004	236.004032	true	2019-02-07 13:02:09.807
1730.180516	238.34961	true	2019-02-07 13:02:09.818
1733.978659	235.711918	true	2019-02-07 13:02:09.829
1722.947015	243.499624	true	2019-02-07 13:02:09.839
1717.456936	247.958383	true	2019-02-07 13:02:09.851
1707.70315	254.426567	true	2019-02-07 13:02:09.863
1705.292261	255.879018	true	2019-02-07 13:02:09.872
1705.632355	256.379007	true	2019-02-07 13:02:09.884
1706.528487	256.621136	true	2019-02-07 13:02:09.897
1708.362372	257.941739	true	2019-02-07 13:02:09.905
1708.801083	258.230995	true	2019-02-07 13:02:09.918
1708.664258	258.230489	true	2019-02-07 13:02:09.929
1707.389306	258.037316	true	2019-02-07 13:02:09.940
1706.889263	257.993616	true	2019-02-07 13:02:09.951
1690.803543	263.156272	true	2019-02-07 13:02:09.963
1686.533565	265.878689	true	2019-02-07 13:02:09.973
1680.442689	267.984473	false	2019-02-07 13:02:09.984
1678.693773	268.478701	true	2019-02-07 13:02:09.995
1677.337588	268.814638	true	2019-02-07 13:02:10.006
1677.117339	269.089595	true	2019-02-07 13:02:10.018
1677.165445	269.192575	true	2019-02-07 13:02:10.029
1677.858589	268.478376	true	2019-02-07 13:02:10.039
1678.255438	266.817319	true	2019-02-07 13:02:10.055
1678.805275	265.905517	true	2019-02-07 13:02:10.064
1680.433203	264.600012	true	2019-02-07 13:02:10.073
1679.799257	265.19329	true	2019-02-07 13:02:10.084
1681.394235	265.358319	true	2019-02-07 13:02:10.099
1685.186948	264.349826	true	2019-02-07 13:02:10.106
1687.400291	263.089955	true	2019-02-07 13:02:10.118
1687.73799	262.569564	true	2019-02-07 13:02:10.130
1688.908641	261.203266	true	2019-02-07 13:02:10.139
1690.543026	259.350481	true	2019-02-07 13:02:10.151
1694.186542	257.637944	true	2019-02-07 13:02:10.164
1710.2458	254.038306	true	2019-02-07 13:02:10.173
1732.579119	247.014309	false	2019-02-07 13:02:10.185
1737.911271	245.147634	true	2019-02-07 13:02:10.196
1742.848839	242.982944	true	2019-02-07 13:02:10.206
1748.640939	239.250404	true	2019-02-07 13:02:10.217
1749.595023	238.685316	true	2019-02-07 13:02:10.228
1755.161313	236.180228	true	2019-02-07 13:02:10.239
1757.921239	234.856005	true	2019-02-07 13:02:10.251
1758.266301	234.214018	true	2019-02-07 13:02:10.262
1759.78118	232.699174	true	2019-02-07 13:02:10.273
1761.403973	231.218773	true	2019-02-07 13:02:10.285
1761.598889	229.147245	true	2019-02-07 13:02:10.295
1762.232412	228.928815	true	2019-02-07 13:02:10.305
1762.69466	229.032626	true	2019-02-07 13:02:10.317
1763.24734	229.318319	true	2019-02-07 13:02:10.329
1763.267361	229.319681	true	2019-02-07 13:02:10.339
1764.730591	229.729883	true	2019-02-07 13:02:10.350
1750.165591	229.13568	true	2019-02-07 13:02:10.363
1738.192558	228.366856	true	2019-02-07 13:02:10.372
1727.520801	225.696582	true	2019-02-07 13:02:10.384
1727.027171	225.621756	true	2019-02-07 13:02:10.396
1724.680094	225.92303	true	2019-02-07 13:02:10.406
1721.740369	226.842947	true	2019-02-07 13:02:10.417
1721.022264	226.884542	true	2019-02-07 13:02:10.428
1716.030364	227.332565	true	2019-02-07 13:02:10.440
1713.533952	228.256092	true	2019-02-07 13:02:10.451
1714.240943	228.274451	true	2019-02-07 13:02:10.463
1712.656804	228.622713	true	2019-02-07 13:02:10.473
1713.258705	228.486519	true	2019-02-07 13:02:10.484
1713.131418	228.498906	true	2019-02-07 13:02:10.495
1713.190168	228.184847	true	2019-02-07 13:02:10.507
1712.587167	227.722634	true	2019-02-07 13:02:10.518
1712.415491	227.491145	true	2019-02-07 13:02:10.529
1712.739529	227.88525	true	2019-02-07 13:02:10.539
1712.215732	229.115422	true	2019-02-07 13:02:10.551
1709.894874	234.122947	true	2019-02-07 13:02:10.562
1710.702802	236.087873	true	2019-02-07 13:02:10.573
1711.087738	235.980879	true	2019-02-07 13:02:10.583
1711.782835	235.09624	true	2019-02-07 13:02:10.595
1711.562683	234.693174	true	2019-02-07 13:02:10.605
1711.445358	235.161644	true	2019-02-07 13:02:10.616
1710.521507	236.353964	true	2019-02-07 13:02:10.629
1709.876897	237.103786	true	2019-02-07 13:02:10.639
1709.333794	237.959327	true	2019-02-07 13:02:10.651
1708.397871	238.242664	true	2019-02-07 13:02:10.663
1705.471364	238.651023	true	2019-02-07 13:02:10.672
1703.512744	239.052745	true	2019-02-07 13:02:10.684
1702.428809	239.459337	true	2019-02-07 13:02:10.695
1701.453645	240.227007	true	2019-02-07 13:02:10.706
1701.421536	241.204532	true	2019-02-07 13:02:10.717
1701.190207	241.574443	true	2019-02-07 13:02:10.730
1700.025342	242.397311	true	2019-02-07 13:02:10.738
1698.551738	242.630257	true	2019-02-07 13:02:10.750
1692.617303	245.361124	true	2019-02-07 13:02:10.761
1691.576555	246.173572	true	2019-02-07 13:02:10.771
1689.028978	248.479147	true	2019-02-07 13:02:10.783
1689.254345	248.294202	true	2019-02-07 13:02:10.795
1244.284263	36.754572	false	2019-02-07 13:02:10.805
1069.831303	-36.414611	false	2019-02-07 13:02:10.817
1012.751458	-53.806362	false	2019-02-07 13:02:10.829
1009.596379	-55.126724	true	2019-02-07 13:02:10.838
1005.485379	-56.859116	true	2019-02-07 13:02:10.850
1002.510877	-58.302292	true	2019-02-07 13:02:10.862
991.613452	-62.151631	true	2019-02-07 13:02:10.872
967.134984	-69.210237	true	2019-02-07 13:02:10.883
882.144849	-92.412601	false	2019-02-07 13:02:10.895
873.842372	-93.571524	true	2019-02-07 13:02:10.905
871.452563	-93.689923	true	2019-02-07 13:02:10.916
870.668916	-92.588265	true	2019-02-07 13:02:10.933
868.830353	-90.761726	true	2019-02-07 13:02:10.939
868.708121	-87.683834	true	2019-02-07 13:02:10.950
868.606812	-87.9865	true	2019-02-07 13:02:10.961
867.516908	-87.847411	true	2019-02-07 13:02:10.972
866.248736	-87.613566	true	2019-02-07 13:02:10.982
866.030262	-87.39488	true	2019-02-07 13:02:10.994
865.962448	-85.808924	true	2019-02-07 13:02:11.005
865.903686	-85.263877	true	2019-02-07 13:02:11.016
866.053368	-84.326012	true	2019-02-07 13:02:11.027
866.312585	-82.747619	true	2019-02-07 13:02:11.038
865.834913	-77.462574	true	2019-02-07 13:02:11.049
865.835535	-77.596376	true	2019-02-07 13:02:11.060
866.086923	-71.806368	true	2019-02-07 13:02:11.072
865.445612	-67.603353	true	2019-02-07 13:02:11.084
864.955434	-65.545148	true	2019-02-07 13:02:11.095
864.57202	-63.985998	true	2019-02-07 13:02:11.105
864.713507	-62.807489	true	2019-02-07 13:02:11.118
866.547046	-63.218255	true	2019-02-07 13:02:11.128
867.182089	-63.78095	true	2019-02-07 13:02:11.138
884.318542	-69.203163	true	2019-02-07 13:02:11.150
912.711558	-78.148798	true	2019-02-07 13:02:11.161
922.530304	-81.195496	true	2019-02-07 13:02:11.171
932.891767	-84.718331	false	2019-02-07 13:02:11.183
940.873482	-86.28778	true	2019-02-07 13:02:11.194
946.420708	-87.555957	true	2019-02-07 13:02:11.206
953.108004	-88.98557	true	2019-02-07 13:02:11.217
953.805677	-89.335996	true	2019-02-07 13:02:11.228
953.762894	-89.79235	true	2019-02-07 13:02:11.238
953.556363	-88.477786	true	2019-02-07 13:02:11.251
953.478347	-87.745214	true	2019-02-07 13:02:11.261
953.644765	-87.271055	true	2019-02-07 13:02:11.273
953.855171	-87.09297	true	2019-02-07 13:02:11.284
954.224518	-86.719079	true	2019-02-07 13:02:11.295
955.42987	-85.647899	true	2019-02-07 13:02:11.305
955.690523	-85.807713	true	2019-02-07 13:02:11.317
956.42355	-86.404855	true	2019-02-07 13:02:11.328
956.653351	-86.547734	true	2019-02-07 13:02:11.337
956.651073	-84.7588	true	2019-02-07 13:02:11.350
957.915976	-69.739451	true	2019-02-07 13:02:11.361
957.928918	-64.304559	true	2019-02-07 13:02:11.370
959.762423	58.034485	false	2019-02-07 13:02:11.382
952.463014	113.577376	false	2019-02-07 13:02:11.395
939.683064	180.750719	false	2019-02-07 13:02:11.404
923.919892	332.907553	false	2019-02-07 13:02:11.416
928.257746	793.60017	false	2019-02-07 13:02:11.471
955.180757	1225.45309	false	2019-02-07 13:02:11.482
964.982663	1242.735647	true	2019-02-07 13:02:11.494
985.597599	1280.721345	false	2019-02-07 13:02:11.505
978.133508	1265.570022	true	2019-02-07 13:02:11.516
989.95411	1255.176485	true	2019-02-07 13:02:11.528
990.334438	1252.004167	true	2019-02-07 13:02:11.539
992.612703	1249.391594	true	2019-02-07 13:02:11.551
993.141691	1248.03206	true	2019-02-07 13:02:11.562
993.636858	1246.86291	true	2019-02-07 13:02:11.571
993.776415	1246.470387	true	2019-02-07 13:02:11.583
993.105807	1244.424045	true	2019-02-07 13:02:11.594
993.978296	1240.889323	true	2019-02-07 13:02:11.605
993.282656	1239.430897	true	2019-02-07 13:02:11.616
993.393576	1240.050216	true	2019-02-07 13:02:11.629
992.888846	1241.208305	true	2019-02-07 13:02:11.638
991.972011	1244.213494	true	2019-02-07 13:02:11.650
991.77945	1246.002528	true	2019-02-07 13:02:11.662
991.213448	1250.905152	true	2019-02-07 13:02:11.671
991.451441	1253.768974	true	2019-02-07 13:02:11.683
991.187975	1253.41914	true	2019-02-07 13:02:11.695
991.504372	1256.182808	true	2019-02-07 13:02:11.705
991.097859	1254.031495	true	2019-02-07 13:02:11.716
986.869162	1239.055903	true	2019-02-07 13:02:11.727
976.93636	1197.958149	false	2019-02-07 13:02:11.738
961.870204	1148.617014	false	2019-02-07 13:02:11.749
956.68792	1132.140638	true	2019-02-07 13:02:11.760
953.800924	1123.11095	true	2019-02-07 13:02:11.771
950.08308	1112.223467	true	2019-02-07 13:02:11.783
947.277404	1103.341791	true	2019-02-07 13:02:11.794
931.479232	1053.000872	false	2019-02-07 13:02:11.804
931.009152	1052.422311	true	2019-02-07 13:02:11.816
930.642554	1053.289939	true	2019-02-07 13:02:11.829
930.150944	1054.389956	true	2019-02-07 13:02:11.838
927.703666	1056.675419	true	2019-02-07 13:02:11.849
928.569486	1056.299586	true	2019-02-07 13:02:11.861
929.051724	1055.693994	true	2019-02-07 13:02:11.872
928.402151	1056.29069	true	2019-02-07 13:02:11.882
926.791693	1057.662605	true	2019-02-07 13:02:11.895
923.243688	1061.653782	true	2019-02-07 13:02:11.905
922.651796	1079.661719	true	2019-02-07 13:02:11.916
922.47901	1084.289315	true	2019-02-07 13:02:11.928
922.143059	1086.492723	true	2019-02-07 13:02:11.938
918.599779	1094.773673	true	2019-02-07 13:02:11.950
917.814987	1097.016052	true	2019-02-07 13:02:11.961
917.153915	1099.585342	true	2019-02-07 13:02:11.973
916.268492	1106.185691	false	2019-02-07 13:02:11.983
917.591333	1106.705524	true	2019-02-07 13:02:11.994
913.892462	1105.410614	true	2019-02-07 13:02:12.004
914.223964	1105.083868	true	2019-02-07 13:02:12.016
912.779732	1104.797434	true	2019-02-07 13:02:12.027
912.643441	1104.4428	true	2019-02-07 13:02:12.038
912.755489	1104.470632	true	2019-02-07 13:02:12.050
912.978224	1104.541876	true	2019-02-07 13:02:12.061
912.236214	1104.727098	true	2019-02-07 13:02:12.072
911.638016	1104.258802	true	2019-02-07 13:02:12.082
911.262346	1104.234648	true	2019-02-07 13:02:12.094
911.15177	1104.27289	true	2019-02-07 13:02:12.104
910.3328	1103.662792	true	2019-02-07 13:02:12.115
911.94492	1106.047813	true	2019-02-07 13:02:12.126
916.018546	1111.848797	true	2019-02-07 13:02:12.138
917.051094	1113.177117	true	2019-02-07 13:02:12.149
927.049945	1121.052276	true	2019-02-07 13:02:12.162
927.077587	1121.0696	true	2019-02-07 13:02:12.171
927.937448	1122.124198	true	2019-02-07 13:02:12.182
927.94708	1122.288874	true	2019-02-07 13:02:12.193
927.96553	1122.486799	true	2019-02-07 13:02:12.204
926.886485	1124.073649	true	2019-02-07 13:02:12.215
926.292031	1125.173046	true	2019-02-07 13:02:12.227
925.880514	1125.608386	true	2019-02-07 13:02:12.238
925.08014	1127.354186	true	2019-02-07 13:02:12.249
925.072892	1127.463133	true	2019-02-07 13:02:12.260
925.031096	1128.192381	true	2019-02-07 13:02:12.271
925.442988	1129.435313	true	2019-02-07 13:02:12.282
925.426396	1129.187818	true	2019-02-07 13:02:12.294
926.901204	1128.239738	true	2019-02-07 13:02:12.304
927.694179	1127.900982	true	2019-02-07 13:02:12.316
927.921683	1127.38596	true	2019-02-07 13:02:12.328
927.56357	1127.274383	true	2019-02-07 13:02:12.338
927.57043	1126.608701	true	2019-02-07 13:02:12.350
927.311412	1126.292784	true	2019-02-07 13:02:12.361
927.509062	1125.009228	true	2019-02-07 13:02:12.372
927.772187	1124.819382	true	2019-02-07 13:02:12.383
927.74157	1125.173854	true	2019-02-07 13:02:12.394
927.73934	1125.695598	true	2019-02-07 13:02:12.404
927.794824	1126.285176	true	2019-02-07 13:02:12.416
926.88753	1126.465186	true	2019-02-07 13:02:12.427
926.637793	1126.124307	true	2019-02-07 13:02:12.438
926.280003	1126.002407	true	2019-02-07 13:02:12.449
926.551893	1125.861356	true	2019-02-07 13:02:12.460
926.543675	1125.76979	true	2019-02-07 13:02:12.470
928.654591	1123.850959	true	2019-02-07 13:02:12.482
928.267753	1123.108822	true	2019-02-07 13:02:12.493
928.994296	1122.500098	true	2019-02-07 13:02:12.504
927.886935	1122.356166	true	2019-02-07 13:02:12.515
927.637589	1121.900613	true	2019-02-07 13:02:12.528
928.380824	1121.89437	true	2019-02-07 13:02:12.538
929.161917	1121.540147	true	2019-02-07 13:02:12.549
932.654303	1122.284121	true	2019-02-07 13:02:12.560
937.270888	1124.777092	true	2019-02-07 13:02:12.571
937.323741	1124.87584	true	2019-02-07 13:02:12.584
940.746585	1126.834402	true	2019-02-07 13:02:12.594
940.829534	1127.872099	true	2019-02-07 13:02:12.604
941.032764	1128.396268	true	2019-02-07 13:02:12.616
940.753249	1128.238028	true	2019-02-07 13:02:12.627
940.973225	1128.05727	true	2019-02-07 13:02:12.638
940.542301	1128.081776	true	2019-02-07 13:02:12.649
938.683355	1126.134518	true	2019-02-07 13:02:12.661
937.741344	1125.849248	true	2019-02-07 13:02:12.671
937.753623	1125.779667	true	2019-02-07 13:02:12.682
937.032497	1125.838901	true	2019-02-07 13:02:12.694
937.246771	1125.291811	true	2019-02-07 13:02:12.704
937.054286	1124.367712	true	2019-02-07 13:02:12.716
938.460787	1123.268634	true	2019-02-07 13:02:12.727
938.944529	1123.611214	true	2019-02-07 13:02:12.738
938.666165	1123.889363	true	2019-02-07 13:02:12.749
938.684168	1124.349819	true	2019-02-07 13:02:12.761
939.168726	1124.094885	true	2019-02-07 13:02:12.772
939.064009	1124.631037	true	2019-02-07 13:02:12.783
952.926464	1124.767896	true	2019-02-07 13:02:12.795
1025.918042	1125.082916	false	2019-02-07 13:02:12.805
1380.272743	1128.451043	false	2019-02-07 13:02:12.818
1397.160699	1128.611239	true	2019-02-07 13:02:12.827
1403.77087	1128.528825	true	2019-02-07 13:02:12.837
1410.862185	1128.607595	true	2019-02-07 13:02:12.850
1418.549688	1128.507427	true	2019-02-07 13:02:12.860
1427.984717	1128.262246	true	2019-02-07 13:02:12.870
1450.262113	1128.10773	false	2019-02-07 13:02:12.881
1456.005424	1128.261569	true	2019-02-07 13:02:12.893
1453.518403	1128.477051	true	2019-02-07 13:02:12.903
1453.866807	1128.667372	true	2019-02-07 13:02:12.916
1454.766122	1129.132326	true	2019-02-07 13:02:12.926
1456.521546	1128.458334	true	2019-02-07 13:02:12.937
1456.505166	1128.517408	true	2019-02-07 13:02:12.948
1456.600984	1128.482909	true	2019-02-07 13:02:12.960
1456.926114	1128.976126	true	2019-02-07 13:02:12.970
1456.965613	1129.134554	true	2019-02-07 13:02:12.982
1457.72622	1130.021175	true	2019-02-07 13:02:12.993
1457.961198	1129.907365	true	2019-02-07 13:02:13.004
1460.755672	1129.365261	true	2019-02-07 13:02:13.017
1463.049635	1128.7793	true	2019-02-07 13:02:13.027
1464.750268	1129.166383	true	2019-02-07 13:02:13.037
1467.309692	1129.64134	true	2019-02-07 13:02:13.048
1469.004794	1129.806835	true	2019-02-07 13:02:13.060
1469.309679	1129.868013	true	2019-02-07 13:02:13.071
1469.357663	1129.100366	true	2019-02-07 13:02:13.083
1470.384328	1129.153186	true	2019-02-07 13:02:13.094
1471.293335	1129.803126	true	2019-02-07 13:02:13.104
1471.830772	1129.852509	true	2019-02-07 13:02:13.118
1472.264211	1129.464586	true	2019-02-07 13:02:13.127
1473.007612	1128.985239	true	2019-02-07 13:02:13.138
1474.179406	1128.013258	true	2019-02-07 13:02:13.149
1475.664964	1129.67173	true	2019-02-07 13:02:13.161
1476.238815	1130.526489	true	2019-02-07 13:02:13.171
1476.72714	1131.334519	true	2019-02-07 13:02:13.182
1476.855259	1131.41477	true	2019-02-07 13:02:13.194
1476.458533	1131.605178	true	2019-02-07 13:02:13.203
1477.358202	1131.112463	true	2019-02-07 13:02:13.215
1477.053691	1131.799	true	2019-02-07 13:02:13.227
1476.790386	1132.440819	true	2019-02-07 13:02:13.237
1432.787408	1096.732284	true	2019-02-07 13:02:13.249
1076.487261	811.922505	false	2019-02-07 13:02:13.259
1036.255382	787.493049	true	2019-02-07 13:02:13.269
968.760578	772.449031	false	2019-02-07 13:02:13.281
952.980895	766.06954	true	2019-02-07 13:02:13.292
813.575615	661.410482	false	2019-02-07 13:02:13.303
747.084283	536.154108	false	2019-02-07 13:02:13.317
741.217114	536.715345	true	2019-02-07 13:02:13.327
738.090812	561.174162	true	2019-02-07 13:02:13.336
744.435007	544.79054	true	2019-02-07 13:02:13.349
695.506001	483.819639	false	2019-02-07 13:02:13.360
668.498979	406.458272	false	2019-02-07 13:02:13.370
678.017179	373.348575	true	2019-02-07 13:02:13.383
679.667197	367.192192	true	2019-02-07 13:02:13.394
680.647974	359.94008	true	2019-02-07 13:02:13.403
680.060399	354.152991	false	2019-02-07 13:02:13.416
680.163486	354.700188	true	2019-02-07 13:02:13.427
679.902831	353.471266	true	2019-02-07 13:02:13.437
679.723483	353.157341	true	2019-02-07 13:02:13.451
679.369703	353.047619	true	2019-02-07 13:02:13.460
679.134485	353.680683	true	2019-02-07 13:02:13.470
679.509992	353.068156	true	2019-02-07 13:02:13.482
678.898722	353.404265	true	2019-02-07 13:02:13.494
675.309964	351.763175	true	2019-02-07 13:02:13.503
654.270935	342.30063	true	2019-02-07 13:02:13.515
649.488671	340.269122	true	2019-02-07 13:02:13.527
644.72313	339.072639	true	2019-02-07 13:02:13.537
642.625729	338.539831	true	2019-02-07 13:02:13.548
641.380863	338.199628	true	2019-02-07 13:02:13.560
639.71047	337.477125	true	2019-02-07 13:02:13.570
638.400078	337.047983	true	2019-02-07 13:02:13.581
638.395197	336.606368	true	2019-02-07 13:02:13.593
638.483536	336.097999	true	2019-02-07 13:02:13.603
638.768612	335.69468	true	2019-02-07 13:02:13.615
639.068472	334.587559	true	2019-02-07 13:02:13.625
638.992272	334.492393	true	2019-02-07 13:02:13.636
638.511032	334.056963	true	2019-02-07 13:02:13.649
637.235585	333.452251	true	2019-02-07 13:02:13.659
634.57979	332.81181	false	2019-02-07 13:02:13.670
633.802413	333.664262	true	2019-02-07 13:02:13.681
634.79004	333.123892	true	2019-02-07 13:02:13.693
633.418527	332.569494	true	2019-02-07 13:02:13.703
357.171251	248.138126	false	2019-02-07 13:02:13.714
363.739373	249.97554	true	2019-02-07 13:02:13.726
211.782321	197.046557	false	2019-02-07 13:02:13.736
204.878602	194.81762	true	2019-02-07 13:02:13.748
197.737487	193.11496	true	2019-02-07 13:02:13.760
193.303259	192.246624	true	2019-02-07 13:02:13.770
196.107163	193.988907	true	2019-02-07 13:02:13.781
225.179561	204.747325	true	2019-02-07 13:02:13.793
188.959971	193.496972	true	2019-02-07 13:02:13.804
165.421833	184.534134	true	2019-02-07 13:02:13.815
166.346955	181.918794	true	2019-02-07 13:02:13.826
166.33416	179.778971	true	2019-02-07 13:02:13.836
164.612502	175.420923	false	2019-02-07 13:02:13.850
164.346257	175.456974	true	2019-02-07 13:02:13.860
164.136669	175.457202	true	2019-02-07 13:02:13.870
163.293386	175.2777	true	2019-02-07 13:02:13.882
163.115685	175.110434	true	2019-02-07 13:02:13.893
162.401356	174.292119	true	2019-02-07 13:02:13.903
161.241172	172.725161	true	2019-02-07 13:02:13.914
157.181433	170.069004	true	2019-02-07 13:02:13.928
136.765187	162.603605	true	2019-02-07 13:02:13.937
132.193254	160.870608	true	2019-02-07 13:02:13.948
99.800666	152.832783	false	2019-02-07 13:02:13.960
95.224499	151.383893	true	2019-02-07 13:02:13.969
92.464246	150.588778	true	2019-02-07 13:02:13.980
79.018181	138.918719	true	2019-02-07 13:02:13.993
78.284339	138.432936	true	2019-02-07 13:02:14.002
77.330502	137.892742	true	2019-02-07 13:02:14.014
72.601175	137.033413	true	2019-02-07 13:02:14.026
71.690235	134.10998	true	2019-02-07 13:02:14.036
71.584383	133.896979	true	2019-02-07 13:02:14.047
71.853891	133.201322	true	2019-02-07 13:02:14.059
71.903747	131.366286	true	2019-02-07 13:02:14.069
71.994291	131.119916	true	2019-02-07 13:02:14.079
72.665638	130.473984	true	2019-02-07 13:02:14.092
72.231869	127.304454	true	2019-02-07 13:02:14.102
72.193414	127.017011	true	2019-02-07 13:02:14.113
71.760563	125.115205	true	2019-02-07 13:02:14.125
70.983926	124.986546	true	2019-02-07 13:02:14.136
70.830307	124.964102	true	2019-02-07 13:02:14.146
71.134836	124.942073	true	2019-02-07 13:02:14.160
71.394138	124.658487	true	2019-02-07 13:02:14.169
70.008213	125.118415	true	2019-02-07 13:02:14.180
67.557091	121.318741	true	2019-02-07 13:02:14.192
67.589834	121.392363	true	2019-02-07 13:02:14.202
64.967972	119.72204	true	2019-02-07 13:02:14.214
63.964074	118.118678	true	2019-02-07 13:02:14.226
63.958586	118.111058	true	2019-02-07 13:02:14.236
66.477941	118.545255	true	2019-02-07 13:02:14.247
74.350972	118.711629	true	2019-02-07 13:02:14.259
89.660706	121.406691	true	2019-02-07 13:02:14.270
352.385381	169.225486	false	2019-02-07 13:02:14.281
505.684961	195.798933	false	2019-02-07 13:02:14.293
543.740228	203.06403	true	2019-02-07 13:02:14.303
563.485602	206.945621	false	2019-02-07 13:02:14.314
584.54018	211.461632	true	2019-02-07 13:02:14.326
609.630266	216.13832	true	2019-02-07 13:02:14.336
630.176041	220.08305	false	2019-02-07 13:02:14.347
625.438566	219.210075	true	2019-02-07 13:02:14.359
647.619725	225.336133	true	2019-02-07 13:02:14.369
649.534367	226.034092	true	2019-02-07 13:02:14.381
648.671016	224.095051	true	2019-02-07 13:02:14.393
648.516202	223.758914	true	2019-02-07 13:02:14.402
647.743514	223.486692	true	2019-02-07 13:02:14.415
647.2614	224.147284	true	2019-02-07 13:02:14.426
647.150267	224.481933	true	2019-02-07 13:02:14.436
646.574268	225.209635	true	2019-02-07 13:02:14.447
646.623616	225.377876	true	2019-02-07 13:02:14.459
646.78213	225.250915	true	2019-02-07 13:02:14.469
647.117745	224.994668	true	2019-02-07 13:02:14.481
649.402343	224.156768	true	2019-02-07 13:02:14.492
650.65971	223.205334	true	2019-02-07 13:02:14.503
651.237315	223.240179	true	2019-02-07 13:02:14.514
652.201798	223.495342	true	2019-02-07 13:02:14.526
652.577878	223.597386	true	2019-02-07 13:02:14.536
654.480164	228.139452	true	2019-02-07 13:02:14.547
654.410436	227.411237	true	2019-02-07 13:02:14.559
652.485668	227.713388	true	2019-02-07 13:02:14.570
517.586721	323.572534	false	2019-02-07 13:02:14.581
479.955606	350.670803	true	2019-02-07 13:02:14.592
353.884952	521.925862	false	2019-02-07 13:02:14.603
348.092123	529.105652	true	2019-02-07 13:02:14.615
346.736444	531.92948	true	2019-02-07 13:02:14.626
344.81395	536.401239	true	2019-02-07 13:02:14.637
339.773676	544.271504	true	2019-02-07 13:02:14.648
352.859671	528.159954	true	2019-02-07 13:02:14.660
372.718886	504.314142	true	2019-02-07 13:02:14.671
331.11701	576.227096	false	2019-02-07 13:02:14.683
332.404184	573.190201	true	2019-02-07 13:02:14.692
335.065976	569.201632	true	2019-02-07 13:02:14.702
335.299454	569.259207	true	2019-02-07 13:02:14.714
334.90566	570.881968	true	2019-02-07 13:02:14.725
336.30188	572.657782	true	2019-02-07 13:02:14.735
335.896532	573.042217	true	2019-02-07 13:02:14.747
335.68506	572.776198	true	2019-02-07 13:02:14.758
335.697226	574.099082	true	2019-02-07 13:02:14.768
336.923446	575.208748	true	2019-02-07 13:02:14.780
336.619581	574.918479	true	2019-02-07 13:02:14.792
336.15335	575.087485	true	2019-02-07 13:02:14.802
336.098019	575.170136	true	2019-02-07 13:02:14.813
335.53548	575.326904	true	2019-02-07 13:02:14.825
334.89896	575.605633	true	2019-02-07 13:02:14.836
334.439381	575.474412	true	2019-02-07 13:02:14.846
335.32218	576.049369	true	2019-02-07 13:02:14.858
335.083491	576.96876	true	2019-02-07 13:02:14.869
339.827824	621.910292	true	2019-02-07 13:02:14.880
348.089409	657.446636	false	2019-02-07 13:02:14.892
348.524025	662.682645	true	2019-02-07 13:02:14.902
348.905992	665.375365	true	2019-02-07 13:02:14.913
349.388492	668.261388	true	2019-02-07 13:02:14.925
349.975732	670.315573	true	2019-02-07 13:02:14.935
350.170903	671.520187	true	2019-02-07 13:02:14.946
352.695605	672.665129	true	2019-02-07 13:02:14.958
352.11866	674.806482	true	2019-02-07 13:02:14.969
352.65088	674.8537	true	2019-02-07 13:02:14.980
352.612093	674.815082	true	2019-02-07 13:02:14.992
351.979306	673.679937	true	2019-02-07 13:02:15.002
351.798861	673.344334	true	2019-02-07 13:02:15.015
351.885899	673.984187	true	2019-02-07 13:02:15.025
351.9923	674.945457	true	2019-02-07 13:02:15.036
352.365644	674.970371	true	2019-02-07 13:02:15.047
349.677731	672.127124	true	2019-02-07 13:02:15.059
350.746189	672.924792	true	2019-02-07 13:02:15.069
395.536075	684.171413	false	2019-02-07 13:02:15.079
426.443241	692.934284	true	2019-02-07 13:02:15.091
445.799094	699.309862	false	2019-02-07 13:02:15.101
460.620061	704.778811	true	2019-02-07 13:02:15.113
472.93775	708.258203	true	2019-02-07 13:02:15.124
478.451024	709.522982	true	2019-02-07 13:02:15.135
484.589384	711.335013	true	2019-02-07 13:02:15.146
